TransactionID,Date,State,City,Branch,Region,Product,Quantity,Unit Price,Total Sale,Employee,Channel,PaymentMethod
TXN0027188,2024-06-16,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,3,13.9,41.7,SalesRep_07,Dine-in,Cash
TXN0027189,2024-06-16,Penang,George Town,George Town Branch 2,Penang,Fries,1,5.9,5.9,SalesRep_01,Dine-in,eWallet
TXN0027190,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Beef Burger,3,12.9,38.7,SalesRep_08,Dine-in,Cash
TXN0027191,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Spicy Burger,1,14.9,14.9,SalesRep_03,Takeaway,eWallet
TXN0027192,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Beef Burger,3,12.9,38.7,SalesRep_04,Dine-in,Cash
TXN0027193,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Spicy Burger,1,14.9,14.9,SalesRep_08,Dine-in,eWallet
TXN0027194,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Fries,2,5.9,11.8,SalesRep_02,Dine-in,Card
TXN0027195,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Chicken Burger,1,10.9,10.9,SalesRep_06,Dine-in,Card
TXN0027196,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Fries,3,5.9,17.7,SalesRep_06,Dine-in,eWallet
TXN0027197,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Beef Burger,2,12.9,25.8,SalesRep_08,Dine-in,eWallet
TXN0027198,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Veggie Burger,1,11.9,11.9,SalesRep_10,Dine-in,eWallet
TXN0027199,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,2,5.31,10.62,SalesRep_07,Takeaway,Card
TXN0027200,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,3,5.9,17.7,SalesRep_04,Delivery,Card
TXN0027201,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Cheese Burger,1,13.9,13.9,SalesRep_07,Dine-in,eWallet
TXN0027202,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,1,5.9,5.9,SalesRep_04,Takeaway,Cash
TXN0027203,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,2,5.9,11.8,SalesRep_09,Dine-in,Card
TXN0027204,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Chicken Burger,3,10.9,32.7,SalesRep_01,Delivery,Card
TXN0027205,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Veggie Burger,1,11.3,11.3,SalesRep_09,Dine-in,eWallet
TXN0027206,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,2,5.9,11.8,SalesRep_12,Takeaway,Card
TXN0027207,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Chicken Burger,2,10.9,21.8,SalesRep_02,Takeaway,eWallet
TXN0027208,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Beef Burger,3,12.9,38.7,SalesRep_02,Takeaway,Card
TXN0027209,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,2,5.9,11.8,SalesRep_07,Dine-in,eWallet
TXN0027210,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Chicken Burger,2,10.9,21.8,SalesRep_10,Takeaway,Card
TXN0027211,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Veggie Burger,1,11.9,11.9,SalesRep_05,Dine-in,Cash
TXN0027212,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Veggie Burger,2,11.9,23.8,SalesRep_02,Dine-in,Card
TXN0027213,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Beef Burger,2,12.9,25.8,SalesRep_03,Takeaway,Card
TXN0027214,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Soft Drink,2,3.9,7.8,SalesRep_03,Dine-in,Card
TXN0027215,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,1,5.9,5.9,SalesRep_03,Delivery,Card
TXN0027216,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Soft Drink,2,3.9,7.8,SalesRep_12,Dine-in,Card
TXN0027217,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Chicken Burger,2,10.9,21.8,SalesRep_06,Dine-in,Card
TXN0027218,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Beef Burger,2,10.96,21.92,SalesRep_09,Dine-in,Card
TXN0027219,2024-06-16,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Cheese Burger,3,13.9,41.7,SalesRep_01,Dine-in,eWallet
TXN0027220,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,3,10.9,32.7,SalesRep_10,Delivery,Card
TXN0027221,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,1,5.9,5.9,SalesRep_04,Dine-in,Card
TXN0027222,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,2,10.9,21.8,SalesRep_05,Dine-in,eWallet
TXN0027223,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,2,10.9,21.8,SalesRep_05,Delivery,Card
TXN0027224,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,1,5.9,5.9,SalesRep_03,Takeaway,Card
TXN0027225,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,3,5.9,17.7,SalesRep_12,Dine-in,eWallet
TXN0027226,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,1,10.9,10.9,SalesRep_02,Dine-in,eWallet
TXN0027227,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,2,10.9,21.8,SalesRep_07,Dine-in,eWallet
TXN0027228,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,3,5.9,17.7,SalesRep_05,Dine-in,Card
TXN0027229,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,3,3.9,11.7,SalesRep_07,Dine-in,Card
TXN0027230,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Beef Burger,1,12.9,12.9,SalesRep_01,Dine-in,eWallet
TXN0027231,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,3,3.9,11.7,SalesRep_03,Dine-in,Cash
TXN0027232,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Cheese Burger,2,13.9,27.8,SalesRep_09,Dine-in,Cash
TXN0027233,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Beef Burger,1,12.9,12.9,SalesRep_10,Takeaway,eWallet
TXN0027234,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Spicy Burger,2,14.9,29.8,SalesRep_08,Takeaway,Card
TXN0027235,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,3,10.9,32.7,SalesRep_09,Dine-in,Cash
TXN0027236,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,1,5.9,5.9,SalesRep_01,Takeaway,Card
TXN0027237,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Spicy Burger,2,14.9,29.8,SalesRep_10,Takeaway,eWallet
TXN0027238,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,3,5.9,17.7,SalesRep_10,Dine-in,Card
TXN0027239,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,1,3.9,3.9,SalesRep_05,Delivery,eWallet
TXN0027240,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,1,5.9,5.9,SalesRep_04,Delivery,eWallet
TXN0027241,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,1,5.9,5.9,SalesRep_07,Takeaway,Card
TXN0027242,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,3,5.9,17.7,SalesRep_10,Takeaway,eWallet
TXN0027243,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Cheese Burger,3,13.9,41.7,SalesRep_10,Takeaway,Card
TXN0027244,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,3,3.9,11.7,SalesRep_11,Delivery,Card
TXN0027245,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Cheese Burger,1,13.9,13.9,SalesRep_12,Dine-in,Cash
TXN0027246,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,2,10.9,21.8,SalesRep_03,Takeaway,Cash
TXN0027247,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,2,5.9,11.8,SalesRep_02,Dine-in,Card
TXN0027248,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,3,5.9,17.7,SalesRep_07,Dine-in,Card
TXN0027249,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,3,5.9,17.7,SalesRep_07,Delivery,Cash
TXN0027250,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,1,10.9,10.9,SalesRep_03,Dine-in,eWallet
TXN0027251,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Beef Burger,1,12.9,12.9,SalesRep_06,Delivery,Card
TXN0027252,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Cheese Burger,1,13.9,13.9,SalesRep_02,Delivery,Cash
TXN0027253,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,3,5.9,17.7,SalesRep_03,Takeaway,eWallet
TXN0027254,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Veggie Burger,1,11.9,11.9,SalesRep_09,Dine-in,Card
TXN0027255,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Soft Drink,3,3.9,11.7,SalesRep_10,Dine-in,eWallet
TXN0027256,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Beef Burger,3,12.9,38.7,SalesRep_04,Dine-in,eWallet
TXN0027257,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Beef Burger,3,12.9,38.7,SalesRep_11,Dine-in,eWallet
TXN0027258,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Spicy Burger,3,14.9,44.7,SalesRep_08,Takeaway,eWallet
TXN0027259,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Beef Burger,2,12.9,25.8,SalesRep_12,Delivery,eWallet
TXN0027260,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Soft Drink,2,3.9,7.8,SalesRep_10,Dine-in,eWallet
TXN0027261,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,3,5.9,17.7,SalesRep_11,Dine-in,eWallet
TXN0027262,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,3,5.9,17.7,SalesRep_11,Dine-in,eWallet
TXN0027263,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Soft Drink,2,3.9,7.8,SalesRep_10,Takeaway,Card
TXN0027264,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,1,10.9,10.9,SalesRep_05,Takeaway,Card
TXN0027265,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Soft Drink,1,3.9,3.9,SalesRep_07,Delivery,Cash
TXN0027266,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,3,10.9,32.7,SalesRep_11,Dine-in,Cash
TXN0027267,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Veggie Burger,3,10.12,30.36,SalesRep_01,Takeaway,eWallet
TXN0027268,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,3,5.9,17.7,SalesRep_04,Takeaway,Card
TXN0027269,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Soft Drink,3,3.9,11.7,SalesRep_01,Dine-in,eWallet
TXN0027270,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,2,10.9,21.8,SalesRep_06,Takeaway,eWallet
TXN0027271,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Cheese Burger,1,11.82,11.82,SalesRep_04,Dine-in,eWallet
TXN0027272,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Veggie Burger,1,10.12,10.12,SalesRep_12,Dine-in,Card
TXN0027273,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,3,10.9,32.7,SalesRep_10,Dine-in,eWallet
TXN0027274,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Spicy Burger,1,14.9,14.9,SalesRep_09,Takeaway,Card
TXN0027275,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,2,10.9,21.8,SalesRep_10,Takeaway,Cash
TXN0027276,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,3,10.9,32.7,SalesRep_06,Takeaway,eWallet
TXN0027277,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,1,10.9,10.9,SalesRep_02,Dine-in,eWallet
TXN0027278,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Soft Drink,2,3.9,7.8,SalesRep_03,Delivery,eWallet
TXN0027279,2024-06-16,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,1,5.9,5.9,SalesRep_01,Dine-in,eWallet
TXN0027280,2024-06-16,Sarawak,Kuching,Kuching Branch 1,Sarawak,Soft Drink,3,3.9,11.7,SalesRep_10,Dine-in,Cash
TXN0027281,2024-06-16,Sarawak,Kuching,Kuching Branch 1,Sarawak,Beef Burger,3,12.9,38.7,SalesRep_03,Takeaway,Cash
TXN0027282,2024-06-16,Sarawak,Kuching,Kuching Branch 1,Sarawak,Soft Drink,2,3.9,7.8,SalesRep_10,Takeaway,eWallet
TXN0027283,2024-06-16,Sarawak,Kuching,Kuching Branch 1,Sarawak,Chicken Burger,2,10.9,21.8,SalesRep_10,Dine-in,eWallet
TXN0027284,2024-06-16,Sarawak,Kuching,Kuching Branch 1,Sarawak,Beef Burger,3,12.9,38.7,SalesRep_08,Dine-in,Card
TXN0027285,2024-06-16,Sarawak,Kuching,Kuching Branch 1,Sarawak,Chicken Burger,3,10.9,32.7,SalesRep_12,Takeaway,eWallet
TXN0027286,2024-06-16,Sarawak,Kuching,Kuching Branch 1,Sarawak,Spicy Burger,3,14.9,44.7,SalesRep_08,Takeaway,eWallet
TXN0027287,2024-06-16,Sarawak,Kuching,Kuching Branch 1,Sarawak,Chicken Burger,3,10.9,32.7,SalesRep_04,Delivery,Cash
TXN0027288,2024-06-16,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,3,13.9,41.7,SalesRep_10,Dine-in,Cash
TXN0027289,2024-06-16,Sarawak,Kuching,Kuching Branch 1,Sarawak,Fries,1,5.9,5.9,SalesRep_05,Takeaway,eWallet
TXN0027290,2024-06-16,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,1,13.9,13.9,SalesRep_09,Dine-in,Cash
TXN0027291,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Fries,3,5.9,17.7,SalesRep_01,Dine-in,eWallet
TXN0027292,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,1,10.9,10.9,SalesRep_10,Takeaway,eWallet
TXN0027293,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,2,10.9,21.8,SalesRep_04,Takeaway,Card
TXN0027294,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Beef Burger,3,12.9,38.7,SalesRep_03,Dine-in,Cash
TXN0027295,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Soft Drink,2,3.9,7.8,SalesRep_01,Takeaway,Cash
TXN0027296,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Spicy Burger,3,14.9,44.7,SalesRep_03,Delivery,Card
TXN0027297,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Fries,2,5.9,11.8,SalesRep_04,Dine-in,Card
TXN0027298,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Beef Burger,3,12.9,38.7,SalesRep_04,Takeaway,Card
TXN0027299,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,3,10.9,32.7,SalesRep_07,Dine-in,eWallet
TXN0027300,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Fries,3,5.9,17.7,SalesRep_06,Takeaway,eWallet
TXN0027301,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Cheese Burger,2,13.9,27.8,SalesRep_04,Takeaway,Cash
TXN0027302,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Beef Burger,1,12.9,12.9,SalesRep_01,Dine-in,Card
TXN0027303,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Spicy Burger,1,14.9,14.9,SalesRep_07,Takeaway,eWallet
TXN0027304,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Soft Drink,1,3.9,3.9,SalesRep_03,Takeaway,eWallet
TXN0027305,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Beef Burger,1,12.9,12.9,SalesRep_12,Dine-in,eWallet
TXN0027306,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Veggie Burger,1,10.12,10.12,SalesRep_03,Dine-in,Cash
TXN0027307,2024-06-16,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,1,10.9,10.9,SalesRep_05,Dine-in,Card
TXN0027308,2024-06-17,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Fries,1,5.9,5.9,SalesRep_11,Dine-in,eWallet
TXN0027309,2024-06-17,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Fries,2,5.9,11.8,SalesRep_01,Takeaway,Cash
TXN0027310,2024-06-17,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Veggie Burger,2,11.9,23.8,SalesRep_10,Takeaway,eWallet
TXN0027311,2024-06-17,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Soft Drink,2,3.9,7.8,SalesRep_11,Dine-in,Card
TXN0027312,2024-06-17,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Beef Burger,2,12.9,25.8,SalesRep_02,Dine-in,Card
TXN0027313,2024-06-17,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Fries,3,5.9,17.7,SalesRep_02,Dine-in,eWallet
TXN0027314,2024-06-17,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Veggie Burger,3,11.9,35.7,SalesRep_04,Takeaway,Card
TXN0027315,2024-06-17,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Fries,3,5.9,17.7,SalesRep_08,Delivery,Card
TXN0027316,2024-06-17,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Veggie Burger,1,11.9,11.9,SalesRep_07,Dine-in,Cash
TXN0027317,2024-06-17,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Soft Drink,3,3.9,11.7,SalesRep_08,Takeaway,Card
TXN0027318,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Fries,2,5.9,11.8,SalesRep_12,Dine-in,eWallet
TXN0027319,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Soft Drink,1,3.9,3.9,SalesRep_05,Dine-in,Card
TXN0027320,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Fries,1,5.9,5.9,SalesRep_12,Takeaway,eWallet
TXN0027321,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Veggie Burger,2,11.9,23.8,SalesRep_04,Delivery,Cash
TXN0027322,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Cheese Burger,2,13.9,27.8,SalesRep_06,Delivery,Card
TXN0027323,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Beef Burger,1,12.9,12.9,SalesRep_01,Dine-in,Cash
TXN0027324,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Chicken Burger,1,10.9,10.9,SalesRep_02,Dine-in,eWallet
TXN0027325,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Beef Burger,3,12.9,38.7,SalesRep_07,Dine-in,eWallet
TXN0027326,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Fries,3,5.9,17.7,SalesRep_07,Takeaway,Card
TXN0027327,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Veggie Burger,1,11.9,11.9,SalesRep_10,Dine-in,Cash
TXN0027328,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Cheese Burger,3,13.9,41.7,SalesRep_09,Takeaway,eWallet
TXN0027329,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Fries,1,5.9,5.9,SalesRep_01,Takeaway,eWallet
TXN0027330,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Soft Drink,1,3.9,3.9,SalesRep_05,Dine-in,eWallet
TXN0027331,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Spicy Burger,2,14.9,29.8,SalesRep_03,Takeaway,eWallet
TXN0027332,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Soft Drink,2,3.9,7.8,SalesRep_12,Dine-in,Card
TXN0027333,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Beef Burger,3,12.9,38.7,SalesRep_01,Dine-in,eWallet
TXN0027334,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Beef Burger,1,12.9,12.9,SalesRep_06,Dine-in,eWallet
TXN0027335,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Soft Drink,3,3.9,11.7,SalesRep_11,Takeaway,eWallet
TXN0027336,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Chicken Burger,1,10.9,10.9,SalesRep_11,Dine-in,eWallet
TXN0027337,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Fries,1,5.6,5.6,SalesRep_02,Dine-in,Card
TXN0027338,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Beef Burger,2,12.9,25.8,SalesRep_05,Delivery,Card
TXN0027339,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Beef Burger,1,12.9,12.9,SalesRep_06,Dine-in,Card
TXN0027340,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Chicken Burger,1,10.9,10.9,SalesRep_06,Delivery,eWallet
TXN0027341,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Cheese Burger,1,13.9,13.9,SalesRep_01,Dine-in,eWallet
TXN0027342,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Beef Burger,1,12.9,12.9,SalesRep_07,Delivery,eWallet
TXN0027343,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Soft Drink,1,3.9,3.9,SalesRep_08,Dine-in,Card
TXN0027344,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Fries,3,5.9,17.7,SalesRep_02,Dine-in,eWallet
TXN0027345,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Veggie Burger,3,11.9,35.7,SalesRep_04,Delivery,eWallet
TXN0027346,2024-06-17,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 2,Kuala Lumpur,Veggie Burger,2,11.9,23.8,SalesRep_02,Dine-in,Card
TXN0027347,2024-06-17,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,3,9.26,27.78,SalesRep_08,Dine-in,eWallet
TXN0027348,2024-06-17,Penang,George Town,George Town Branch 1,Penang,Chicken Burger,2,10.9,21.8,SalesRep_10,Dine-in,eWallet
TXN0027349,2024-06-17,Penang,George Town,George Town Branch 1,Penang,Spicy Burger,2,14.9,29.8,SalesRep_07,Delivery,eWallet
TXN0027350,2024-06-17,Penang,George Town,George Town Branch 2,Penang,Beef Burger,2,12.9,25.8,SalesRep_08,Dine-in,Cash
TXN0027351,2024-06-17,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,2,13.9,27.8,SalesRep_01,Dine-in,Card
TXN0027352,2024-06-17,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,1,13.9,13.9,SalesRep_06,Dine-in,eWallet
TXN0027353,2024-06-17,Penang,George Town,George Town Branch 2,Penang,Fries,1,5.9,5.9,SalesRep_04,Dine-in,Card
TXN0027354,2024-06-17,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,1,13.9,13.9,SalesRep_06,Takeaway,Cash
TXN0027355,2024-06-17,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,2,13.9,27.8,SalesRep_03,Takeaway,Cash
TXN0027356,2024-06-17,Penang,George Town,George Town Branch 2,Penang,Fries,2,5.9,11.8,SalesRep_04,Dine-in,Cash
TXN0027357,2024-06-17,Penang,George Town,George Town Branch 2,Penang,Chicken Burger,3,10.9,32.7,SalesRep_03,Dine-in,Card
TXN0027358,2024-06-17,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,3,13.9,41.7,SalesRep_04,Dine-in,eWallet
